method,k,category,metric,mean,seed_std,ci_low,ci_high,num_categories,num_seeds,ci_resampling_unit,aggregation,uncertainty_scope
anomaly_consistent_sam2,4,pcb1,mean_anomaly_mask_f1,0.3770679353865895,0.041225009061936865,0.34484984514645795,0.4080545942564379,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,4,pcb2,mean_anomaly_mask_f1,0.35256335732009364,0.016271982385804535,0.33791922576721867,0.3629290247426523,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,4,pcb3,mean_anomaly_mask_f1,0.3003579570031641,0.010300931359623351,0.2924987604120442,0.308217153594284,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,4,pcb4,mean_anomaly_mask_f1,0.23940168649795396,0.01736103845982386,0.22669412111674614,0.2525593544046095,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,1,macro,mean_anomaly_mask_f1,0.21033638797640447,0.009851238637682525,0.20268388362646628,0.21785200109865901,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi,1,pcb1,mean_anomaly_mask_f1,0.24483141710555967,0.007241445816834649,0.23857584060219067,0.24935060566402498,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,1,pcb2,mean_anomaly_mask_f1,0.2088221251367744,0.028915430747729207,0.18610668005293002,0.2311527128627898,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,1,pcb3,mean_anomaly_mask_f1,0.19569261070885774,0.006727364383261687,0.19005347789679536,0.20049736412914348,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,1,pcb4,mean_anomaly_mask_f1,0.19199939895442603,0.007705597947358684,0.18634627515366298,0.1983186726043646,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,2,macro,mean_anomaly_mask_f1,0.22836850070927558,0.01377023407201089,0.2196710991297411,0.24088471348985463,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi,2,pcb1,mean_anomaly_mask_f1,0.2570268508648649,0.047061683653572675,0.2320661948971168,0.30014537973917005,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,2,pcb2,mean_anomaly_mask_f1,0.24730019993809912,0.012332163846873532,0.23619359762591446,0.25393041179223513,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,2,pcb3,mean_anomaly_mask_f1,0.21796149189830719,0.015452028611533981,0.20499916578255864,0.22947133505546474,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,2,pcb4,mean_anomaly_mask_f1,0.1911854601358313,0.010752191484120772,0.1818361539546946,0.1974713747372996,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,4,macro,mean_anomaly_mask_f1,0.24370506909310144,0.011664509762610001,0.23466142525998043,0.25274871292622236,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi,4,pcb1,mean_anomaly_mask_f1,0.2867515992515467,0.05727570700408516,0.24172034061618036,0.33178285788691303,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,4,pcb2,mean_anomaly_mask_f1,0.25687319393929575,0.010604205035767554,0.24771451505149683,0.26407923410187595,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,4,pcb3,mean_anomaly_mask_f1,0.23419233420188754,0.007758501716561884,0.22864633913353521,0.24052585206069926,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,4,pcb4,mean_anomaly_mask_f1,0.1970031489796757,0.013187896637814847,0.18681517130754904,0.20719112665180228,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,1,macro,mean_anomaly_mask_f1,0.25681267610516556,0.021491567701777826,0.23968881529762293,0.27325062470064376,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi_sam2,1,pcb1,mean_anomaly_mask_f1,0.2882821246179302,0.01921519990326009,0.2713849888754209,0.30190495910829185,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,1,pcb2,mean_anomaly_mask_f1,0.241591271144675,0.056819693802722,0.19894650067567307,0.28567569429610906,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,1,pcb3,mean_anomaly_mask_f1,0.23329472599155876,0.024715520278074974,0.21476613231370414,0.25182331966941335,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,1,pcb4,mean_anomaly_mask_f1,0.2640825826664984,0.020357630289365585,0.2479295988617217,0.2802355664712751,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,2,macro,mean_anomaly_mask_f1,0.2843213434500557,0.010128011292013716,0.27612924414813084,0.2919897301767209,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi_sam2,2,pcb1,mean_anomaly_mask_f1,0.2961761820342738,0.03794503447738158,0.27170667194859605,0.3311217147850429,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,2,pcb2,mean_anomaly_mask_f1,0.3068527224580881,0.010583331272230477,0.29798560625554027,0.3134276055878699,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,2,pcb3,mean_anomaly_mask_f1,0.2594896740549927,0.023800960992690922,0.2418212255836527,0.27715812252633265,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,2,pcb4,mean_anomaly_mask_f1,0.2747667952528684,0.021144185265960257,0.25915861994843203,0.2903749705573048,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,4,macro,mean_anomaly_mask_f1,0.30272983245924817,0.01311167890764037,0.2931655793993514,0.3136462479786488,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi_sam2,4,pcb1,mean_anomaly_mask_f1,0.3122196063987703,0.053195712263225586,0.2707793191887398,0.3536598936088008,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,4,pcb2,mean_anomaly_mask_f1,0.3270023310052904,0.014061450168390994,0.31446414640960224,0.335109840245112,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,4,pcb3,mean_anomaly_mask_f1,0.28651597102789184,0.007863792149850862,0.2804590200005644,0.2922076342580004,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,4,pcb4,mean_anomaly_mask_f1,0.2851814214050401,0.023393941681479714,0.2682531784693164,0.3047796690763828,1,5,support_seed,within_category,support_seed_interval
dinov2_single,1,macro,mean_anomaly_mask_f1,0.1966666985559638,0.009657395559690418,0.18910885922881313,0.2048930637304748,4,5,support_seed,category_macro,support_seed_interval
dinov2_single,1,pcb1,mean_anomaly_mask_f1,0.19249660997422946,0.00429347990488626,0.1887304739329568,0.1953050296329245,1,5,support_seed,within_category,support_seed_interval
dinov2_single,1,pcb2,mean_anomaly_mask_f1,0.20675802009467473,0.017500427013285302,0.19193088708643907,0.21943148370641255,1,5,support_seed,within_category,support_seed_interval
dinov2_single,1,pcb3,mean_anomaly_mask_f1,0.16823322122300127,0.022490569070785588,0.15380715898499658,0.18814433741704484,1,5,support_seed,within_category,support_seed_interval
dinov2_single,1,pcb4,mean_anomaly_mask_f1,0.2191789429319498,0.017797454562635255,0.20327499918119893,0.2326736237206576,1,5,support_seed,within_category,support_seed_interval
dinov2_single,2,macro,mean_anomaly_mask_f1,0.22468169012430167,0.019048623709857448,0.2134917262007509,0.24175351389603525,4,5,support_seed,category_macro,support_seed_interval
dinov2_single,2,pcb1,mean_anomaly_mask_f1,0.21688194215231982,0.06839385568216853,0.18396117983557775,0.27797673349499846,1,5,support_seed,within_category,support_seed_interval
dinov2_single,2,pcb2,mean_anomaly_mask_f1,0.24761545800789814,0.008404745592923002,0.2408608343494479,0.25381921101689275,1,5,support_seed,within_category,support_seed_interval
dinov2_single,2,pcb3,mean_anomaly_mask_f1,0.1931124180565092,0.021954403519233542,0.17664462224220798,0.21023628345295703,1,5,support_seed,within_category,support_seed_interval
dinov2_single,2,pcb4,mean_anomaly_mask_f1,0.2411169422804794,0.00727608138749674,0.23537641020401295,0.247253172817704,1,5,support_seed,within_category,support_seed_interval
dinov2_single,4,macro,mean_anomaly_mask_f1,0.24752375950206532,0.017012381265666225,0.2345442741713279,0.26066123301048066,4,5,support_seed,category_macro,support_seed_interval
dinov2_single,4,pcb1,mean_anomaly_mask_f1,0.25111810624151837,0.06714540674205575,0.19868100234347114,0.3035552101395656,1,5,support_seed,within_category,support_seed_interval
dinov2_single,4,pcb2,mean_anomaly_mask_f1,0.25979708173572474,0.005678875350320314,0.25513258412309975,0.26408956958036545,1,5,support_seed,within_category,support_seed_interval
dinov2_single,4,pcb3,mean_anomaly_mask_f1,0.21762363289075387,0.00427219254770552,0.21440833488138758,0.2214043009907333,1,5,support_seed,within_category,support_seed_interval
dinov2_single,4,pcb4,mean_anomaly_mask_f1,0.26155621714026434,0.009048329451690729,0.2548916350380809,0.26872592579582494,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,1,macro,mean_anomaly_mask_f1,0.2393544089406549,0.011896659578664448,0.2291229280327836,0.24817035642183952,4,5,support_seed,category_macro,support_seed_interval
dinov2_single_sam2,1,pcb1,mean_anomaly_mask_f1,0.24697370784670922,0.015122633766806424,0.23799118306953188,0.2599486385974234,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,1,pcb2,mean_anomaly_mask_f1,0.254884502042284,0.023964640697028968,0.2370696154384083,0.27287662894937886,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,1,pcb3,mean_anomaly_mask_f1,0.18482193956707121,0.023642564646414982,0.1693303127159374,0.2042512561511618,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,1,pcb4,mean_anomaly_mask_f1,0.27073748630655514,0.025496585402065768,0.250075503872606,0.28879816525644925,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,2,macro,mean_anomaly_mask_f1,0.2709043943229886,0.02417030659155859,0.25672319939195587,0.29200676521280367,4,5,support_seed,category_macro,support_seed_interval
dinov2_single_sam2,2,pcb1,mean_anomaly_mask_f1,0.2735435344354539,0.07345763315654905,0.23498457291766556,0.3387547213362228,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,2,pcb2,mean_anomaly_mask_f1,0.3044729894062397,0.0150245980722952,0.2931654586065197,0.31578052020595965,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,2,pcb3,mean_anomaly_mask_f1,0.21041749026971662,0.023086556806211498,0.1927178974330171,0.22811708310641618,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,2,pcb4,mean_anomaly_mask_f1,0.29518356318054406,0.010441183312877314,0.287107266008309,0.30326701656107663,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,4,macro,mean_anomaly_mask_f1,0.2975578965625766,0.020961870224307972,0.282462697974995,0.3138064428001182,4,5,support_seed,category_macro,support_seed_interval
dinov2_single_sam2,4,pcb1,mean_anomaly_mask_f1,0.30899897814574045,0.07331319144480278,0.2523626714216401,0.36563528486984087,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,4,pcb2,mean_anomaly_mask_f1,0.3221567862464878,0.010242989242548559,0.3128657519731361,0.3289499801540693,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,4,pcb3,mean_anomaly_mask_f1,0.2378036485447367,0.01225092992849261,0.22815161346478624,0.24745568362468714,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,4,pcb4,mean_anomaly_mask_f1,0.32127217331334146,0.009709129084587168,0.31401765027754497,0.3292756017500741,1,5,support_seed,within_category,support_seed_interval
patchcore,1,macro,mean_anomaly_mask_f1,0.14184104485393512,0.01047790394466769,0.13648475373288899,0.15132059368514433,4,5,support_seed,category_macro,support_seed_interval
patchcore,1,pcb1,mean_anomaly_mask_f1,0.1307927485944512,0.009025147433252206,0.12308787557365646,0.13835254822135398,1,5,support_seed,within_category,support_seed_interval
patchcore,1,pcb2,mean_anomaly_mask_f1,0.14299599204881713,0.01381746764956265,0.13274026447728163,0.15350222830184798,1,5,support_seed,within_category,support_seed_interval
patchcore,1,pcb3,mean_anomaly_mask_f1,0.13702377231368806,0.032438174840310925,0.11154983983032944,0.16249770479704662,1,5,support_seed,within_category,support_seed_interval
patchcore,1,pcb4,mean_anomaly_mask_f1,0.1565516664587841,0.041019644808184014,0.12329044820165265,0.1823879672489826,1,5,support_seed,within_category,support_seed_interval
patchcore,2,macro,mean_anomaly_mask_f1,0.2008269225964769,0.010906609827780694,0.1932038585573367,0.2096267387507976,4,5,support_seed,category_macro,support_seed_interval
patchcore,2,pcb1,mean_anomaly_mask_f1,0.1483707357800201,0.03480499794766292,0.13001652480994674,0.18034742538946053,1,5,support_seed,within_category,support_seed_interval
patchcore,2,pcb2,mean_anomaly_mask_f1,0.19321465425020434,0.012095974540489302,0.1843632294360571,0.2020660790643516,1,5,support_seed,within_category,support_seed_interval
patchcore,2,pcb3,mean_anomaly_mask_f1,0.18835729680754457,0.013659792442539061,0.17763704512832632,0.19816804368520483,1,5,support_seed,within_category,support_seed_interval
patchcore,2,pcb4,mean_anomaly_mask_f1,0.2733650035481386,0.021727247405897782,0.25807474079464227,0.2907816422469848,1,5,support_seed,within_category,support_seed_interval
patchcore,4,macro,mean_anomaly_mask_f1,0.23027545101240085,0.01719296100554789,0.21744853829277294,0.24302740554278762,4,5,support_seed,category_macro,support_seed_interval
patchcore,4,pcb1,mean_anomaly_mask_f1,0.17872281648480368,0.04122510161841545,0.1479253481244544,0.20952028484515295,1,5,support_seed,within_category,support_seed_interval
patchcore,4,pcb2,mean_anomaly_mask_f1,0.23125552101646138,0.010474943144654617,0.22331983048416734,0.23920304199871684,1,5,support_seed,within_category,support_seed_interval
patchcore,4,pcb3,mean_anomaly_mask_f1,0.20426555976857955,0.011605358171572728,0.194973436697101,0.2136701596976382,1,5,support_seed,within_category,support_seed_interval
patchcore,4,pcb4,mean_anomaly_mask_f1,0.3068579067797589,0.03898587336256417,0.28515840919937796,0.3427164504871307,1,5,support_seed,within_category,support_seed_interval
sam2_only,0,macro,mean_anomaly_mask_f1,0.006930123339350175,,,,4,1,support_seed,category_macro,descriptive_single_run
sam2_only,0,pcb1,mean_anomaly_mask_f1,0.009672796537149623,,,,1,1,support_seed,within_category,descriptive_single_run
sam2_only,0,pcb2,mean_anomaly_mask_f1,0.006896684534270952,,,,1,1,support_seed,within_category,descriptive_single_run
sam2_only,0,pcb3,mean_anomaly_mask_f1,0.00585844383000789,,,,1,1,support_seed,within_category,descriptive_single_run
sam2_only,0,pcb4,mean_anomaly_mask_f1,0.005292568455972237,,,,1,1,support_seed,within_category,descriptive_single_run
anomaly_consistent_sam2,1,macro,mean_anomaly_mask_iou,0.18040912559148006,0.016345632799245117,0.16787563347476334,0.1929426177081968,4,5,support_seed,category_macro,support_seed_interval
anomaly_consistent_sam2,1,pcb1,mean_anomaly_mask_iou,0.24110480476340382,0.01458045835896305,0.23005808782234874,0.25201014957896606,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,1,pcb2,mean_anomaly_mask_iou,0.1749390828348228,0.044069211396895534,0.14266641355731352,0.21204093374061408,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,1,pcb3,mean_anomaly_mask_iou,0.16157548049743056,0.01699231712625662,0.1486543922175732,0.1749065676818339,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,1,pcb4,mean_anomaly_mask_iou,0.1440171342702631,0.010246308037038725,0.13585650411549205,0.1521777644250341,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,2,macro,mean_anomaly_mask_iou,0.20303838813702524,0.00637832020462868,0.19760066719061503,0.2069371301016678,4,5,support_seed,category_macro,support_seed_interval
anomaly_consistent_sam2,2,pcb1,mean_anomaly_mask_iou,0.24825638007873913,0.02192106531254992,0.23241752200705762,0.2674332225385862,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,2,pcb2,mean_anomaly_mask_iou,0.22901242833322616,0.009978987177666394,0.22091270137533425,0.2355244692625964,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,2,pcb3,mean_anomaly_mask_iou,0.1858976143953873,0.020396989600504685,0.17073556582596733,0.20105966296480723,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,2,pcb4,mean_anomaly_mask_iou,0.14898712974074835,0.010504718868194903,0.14129742740524548,0.1566768320762512,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,4,macro,mean_anomaly_mask_iou,0.218342503732578,0.008252966979850904,0.21202311804197,0.22466188942318593,4,5,support_seed,category_macro,support_seed_interval
anomaly_consistent_sam2,4,pcb1,mean_anomaly_mask_iou,0.2625629619834378,0.037036156379449806,0.23440307670079563,0.29031080058968184,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,4,pcb2,mean_anomaly_mask_iou,0.2462899623678855,0.013003197225527913,0.23462009766280273,0.2543141625954378,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,4,pcb3,mean_anomaly_mask_iou,0.2083058711240668,0.007277081090205934,0.20299471525002638,0.21452674366449914,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,4,pcb4,mean_anomaly_mask_iou,0.15621121945492186,0.011652045480124208,0.14756123356977557,0.16486120534006815,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,1,macro,mean_anomaly_mask_iou,0.13231806321128503,0.006003900342517227,0.12746505559516516,0.1368868689474892,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi,1,pcb1,mean_anomaly_mask_iou,0.1653434158363727,0.004986841538778322,0.16119211473268066,0.16867193609891623,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,1,pcb2,mean_anomaly_mask_iou,0.1307682292454468,0.017255748284270275,0.11721144865133253,0.1445916618792215,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,1,pcb3,mean_anomaly_mask_iou,0.11937855158785786,0.004699745925796845,0.11550023467621953,0.12289028867606033,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,1,pcb4,mean_anomaly_mask_iou,0.1137820561754628,0.0050968803936655635,0.11032861049105684,0.1179816189390039,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,2,macro,mean_anomaly_mask_iou,0.14463754018601852,0.010629026677072816,0.13839193950138362,0.15426322887129756,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi,2,pcb1,mean_anomaly_mask_iou,0.17537521679234963,0.03578154163996332,0.15634671878339748,0.20829286749343928,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,2,pcb2,mean_anomaly_mask_iou,0.15491438566261434,0.009012366353542512,0.14692014370823217,0.16038166026666695,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,2,pcb3,mean_anomaly_mask_iou,0.1355914187052701,0.010471703537538377,0.12681937241799207,0.1433809301112388,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,2,pcb4,mean_anomaly_mask_iou,0.11266913958384002,0.00659489525968206,0.10688078545131183,0.11637957830085166,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,4,macro,mean_anomaly_mask_iou,0.15531802275719803,0.008822174981601746,0.14844898730754374,0.16218705820685228,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi,4,pcb1,mean_anomaly_mask_iou,0.1978405002716854,0.043304493063241425,0.16383993927201612,0.23184106127135468,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,4,pcb2,mean_anomaly_mask_iou,0.16042712991973068,0.0071818704623990565,0.15439121624396496,0.16528215497235327,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,4,pcb3,mean_anomaly_mask_iou,0.14687485358128533,0.006476408534442102,0.14256369594733376,0.15220490435721748,1,5,support_seed,within_category,support_seed_interval
dinov2_multi,4,pcb4,mean_anomaly_mask_iou,0.11612960725609071,0.008498475352859941,0.10962919628987693,0.12263001822230449,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,1,macro,mean_anomaly_mask_iou,0.17075779562211973,0.015862226884272634,0.15799116508702765,0.18281107202331037,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi_sam2,1,pcb1,mean_anomaly_mask_iou,0.19185580978715994,0.01432943758594694,0.17918685071681695,0.20186115933732932,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,1,pcb2,mean_anomaly_mask_iou,0.1612388343372289,0.03952331210268644,0.13167713399240735,0.19192485708363477,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,1,pcb3,mean_anomaly_mask_iou,0.15620148029820063,0.019599889176456057,0.1415380834714299,0.1708648771249714,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,1,pcb4,mean_anomaly_mask_iou,0.1737350580658894,0.014780728877670872,0.1621340078515624,0.1853361082802164,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,2,macro,mean_anomaly_mask_iou,0.19069862547619507,0.007681791150739863,0.18422514000900111,0.19681137609406077,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi_sam2,2,pcb1,mean_anomaly_mask_iou,0.1989668201089701,0.03416126283240505,0.17709493229310447,0.23078862647855775,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,2,pcb2,mean_anomaly_mask_iou,0.2067995292771873,0.008265576258724178,0.19998162714922998,0.21215938290531766,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,2,pcb3,mean_anomaly_mask_iou,0.17647752400079814,0.016482461803312795,0.16436745782247625,0.18858759017912002,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,2,pcb4,mean_anomaly_mask_iou,0.18055062851782466,0.015207111325811451,0.1689455400373852,0.19215571699826411,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,4,macro,mean_anomaly_mask_iou,0.20412084211166331,0.009907211863255884,0.19682342452435467,0.21198825823277306,4,5,support_seed,category_macro,support_seed_interval
dinov2_multi_sam2,4,pcb1,mean_anomaly_mask_iou,0.21112192208000252,0.04322253699264629,0.1773088660102227,0.24493497814978227,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,4,pcb2,mean_anomaly_mask_iou,0.2208195394520393,0.01031987683178357,0.21168025262514406,0.2262896493463536,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,4,pcb3,mean_anomaly_mask_iou,0.19605679104032384,0.0052728416648956476,0.1919704885831568,0.20007151839360104,1,5,support_seed,within_category,support_seed_interval
dinov2_multi_sam2,4,pcb4,mean_anomaly_mask_iou,0.18848511587428754,0.017195916761587233,0.1758108268910968,0.20264207688077365,1,5,support_seed,within_category,support_seed_interval
dinov2_single,1,macro,mean_anomaly_mask_iou,0.12294616067935962,0.005741048291752889,0.11871692493498412,0.12802595270367423,4,5,support_seed,category_macro,support_seed_interval
dinov2_single,1,pcb1,mean_anomaly_mask_iou,0.1278815022496731,0.003022716869542384,0.12518296924392142,0.1298693623038038,1,5,support_seed,within_category,support_seed_interval
dinov2_single,1,pcb2,mean_anomaly_mask_iou,0.12798225560058862,0.010049912091077456,0.11971584373893289,0.13576420548313523,1,5,support_seed,within_category,support_seed_interval
dinov2_single,1,pcb3,mean_anomaly_mask_iou,0.10407487949697854,0.014827173444361417,0.09451573705887827,0.11684248761676827,1,5,support_seed,within_category,support_seed_interval
dinov2_single,1,pcb4,mean_anomaly_mask_iou,0.13184600537019817,0.0111208801101433,0.12243006764196726,0.14068839708787487,1,5,support_seed,within_category,support_seed_interval
dinov2_single,2,macro,mean_anomaly_mask_iou,0.14116092635563254,0.014196569191690375,0.13312559300697058,0.1540201708882667,4,5,support_seed,category_macro,support_seed_interval
dinov2_single,2,pcb1,mean_anomaly_mask_iou,0.1463853456586242,0.050579395496549176,0.12217410259237368,0.19175011452055785,1,5,support_seed,within_category,support_seed_interval
dinov2_single,2,pcb2,mean_anomaly_mask_iou,0.15358841006516624,0.006948674061260371,0.1483915718073934,0.1587852483229391,1,5,support_seed,within_category,support_seed_interval
dinov2_single,2,pcb3,mean_anomaly_mask_iou,0.11915093852992635,0.014147737592277299,0.10881063396920101,0.1300694494902533,1,5,support_seed,within_category,support_seed_interval
dinov2_single,2,pcb4,mean_anomaly_mask_iou,0.14551901116881333,0.005308154210791269,0.1418270027526546,0.14998671756329132,1,5,support_seed,within_category,support_seed_interval
dinov2_single,4,macro,mean_anomaly_mask_iou,0.1560072457058999,0.012687399248512601,0.1464760909744987,0.1661286309393865,4,5,support_seed,category_macro,support_seed_interval
dinov2_single,4,pcb1,mean_anomaly_mask_iou,0.17065270447715647,0.04915974933819587,0.1322396108354965,0.20906579811881637,1,5,support_seed,within_category,support_seed_interval
dinov2_single,4,pcb2,mean_anomaly_mask_iou,0.16017676489298982,0.0037809468949233146,0.15705660496189622,0.1632067457948587,1,5,support_seed,within_category,support_seed_interval
dinov2_single,4,pcb3,mean_anomaly_mask_iou,0.13409197855592203,0.0037106331819269857,0.13150624624788065,0.13711015701008672,1,5,support_seed,within_category,support_seed_interval
dinov2_single,4,pcb4,mean_anomaly_mask_iou,0.1591075348975312,0.007192567197871866,0.15395594495026327,0.1648467994537018,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,1,macro,mean_anomaly_mask_iou,0.15549014339510947,0.007828554224355747,0.14939840219053604,0.1615546584794243,4,5,support_seed,category_macro,support_seed_interval
dinov2_single_sam2,1,pcb1,mean_anomaly_mask_iou,0.1610715548191416,0.010763125213565029,0.15441804280945123,0.17054874194760938,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,1,pcb2,mean_anomaly_mask_iou,0.16702106950418524,0.01577025932922668,0.1548556067912265,0.17918653221714398,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,1,pcb3,mean_anomaly_mask_iou,0.11976700218512666,0.017025586417716367,0.10844988430393117,0.1338216941167143,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,1,pcb4,mean_anomaly_mask_iou,0.17410094707198429,0.01655916053618944,0.16089011940616013,0.1860840236906689,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,2,macro,mean_anomaly_mask_iou,0.17695431940571607,0.01902468078525427,0.1661291284476237,0.19355903134517377,4,5,support_seed,category_macro,support_seed_interval
dinov2_single_sam2,2,pcb1,mean_anomaly_mask_iou,0.18274512284466743,0.05846098900244355,0.15242418869701738,0.23480954491644832,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,2,pcb2,mean_anomaly_mask_iou,0.20051705634075062,0.013281606263308564,0.19046341810292025,0.21016737159535195,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,2,pcb3,mean_anomaly_mask_iou,0.13499134631257687,0.014502054976676098,0.12408710929165163,0.14589558333350214,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,2,pcb4,mean_anomaly_mask_iou,0.18956375212486928,0.007568495693282686,0.18386338520753825,0.19560388132489095,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,4,macro,mean_anomaly_mask_iou,0.19495547448982395,0.016950708713427055,0.18328902559996377,0.2085532421964326,4,5,support_seed,category_macro,support_seed_interval
dinov2_single_sam2,4,pcb1,mean_anomaly_mask_iou,0.20834878958883993,0.0568044340787684,0.16465834133285978,0.2520392378448201,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,4,pcb2,mean_anomaly_mask_iou,0.21030245731221253,0.007739313938958024,0.20344679020607687,0.21534347415778649,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,4,pcb3,mean_anomaly_mask_iou,0.15297323282433758,0.01075228005225758,0.14461376133878764,0.1613327043098875,1,5,support_seed,within_category,support_seed_interval
dinov2_single_sam2,4,pcb4,mean_anomaly_mask_iou,0.20819741823390578,0.008090111331059574,0.20246474486521465,0.2153466263208273,1,5,support_seed,within_category,support_seed_interval
patchcore,1,macro,mean_anomaly_mask_iou,0.08778081096205351,0.006232082662123396,0.0846732189231801,0.09333978535419038,4,5,support_seed,category_macro,support_seed_interval
patchcore,1,pcb1,mean_anomaly_mask_iou,0.08549737517792359,0.005713122994991439,0.08052973104324176,0.09013502750211128,1,5,support_seed,within_category,support_seed_interval
